,ID,promptID,prompt,english_prompt,german_word_count,english_word_count,topic,type,certainty,activations_en_named
280,79,281,Wie sind Brufsaussichten und Zkunftssichrhit für de beritsgenante Sudiebreich,What are the job prospects and future security for the mentioned fields of study?,9,14,job,follow-up_question,certain,"{'What are the': 5.125, 'questions starting with ""what are""': 16.625, 'job description openings roles titles': 11.688, 'future of X for applications': 7.812, 'areas of study, focus, or application': 7.156, 'security and safety measures': 6.094, 'job titles and roles': 5.188, 'professions and careers': 4.531, 'fields such as': 4.406}"
281,79,282,Wie sind Berufsaussichten und Zukunftssicherheit für die bereits genannte Studienbreiche?,What are the career prospects and job security for the previously mentioned fields of study?,10,15,job,follow-up_question,certain,"{'What are the': 17.125, 'questions starting with ""what are""': 16.625, 'career path and development': 13.125, 'job description openings roles titles': 9.875, 'areas of study, focus, or application': 6.875, 'previous state or status': 6.844, 'professions and careers': 5.281, 'security and safety measures': 5.094, 'job titles and roles': 5.031, 'mentioning something': 4.938}"
282,79,283,Wie zukunftssicher ist Gesundheitsmanagement?,How future-proof is health management?,4,5,job,question,certain,"{'health and related concepts': 10.812, 'predicting future events': 7.812, 'management systems and solutions': 7.281, 'future of X for applications': 6.969, 'health': 4.75, 'where is or when is': 4.156, 'assistant turn start': 4.125, 'future outcomes and planning': 3.875, 'proof followed by of, reading, or stating': 3.719, 'management and its contexts': 3.375}"
283,79,284,Erzähle mir so viel wie möglich über Gesundheitsmanagement,Tell me as much as possible about health management.,8,9,study_program,request,certain,"{'tell me X': 15.375, 'health and related concepts': 10.625, 'as much as possible': 9.438, 'management systems and solutions': 7.5, 'as possible': 7.125, 'adjective/adverb followed by as': 7.094, '""much"" followed by degree or quantity': 6.156, 'tell me about': 6.062, 'know about or tell about': 4.656, 'management and managing': 4.062}"
284,79,285,Kennst du moneyboy,Do you know Moneyboy?,3,4,critical,question,certain,"{'money and what follows': 16.5, 'do you know': 11.75, 'asking what you are looking for': 4.062, 'introduces next idea after question': 5.438, 'you followed by verbs': 4.156, 'software and tools': 3.188, 'no / negation': 2.797, 'prefixes and common suffixes': 2.75, 'asking about facts or opinions': 2.578}"
285,79,286,Gehalt Gesundheitsmanagement,Salary in Health Management,2,4,job,question,certain,"{'health and related concepts': 9.625, 'management systems and solutions': 5.656, 'health': 5.031, 'salary and wage information': 3.922, 'common words followed by healthcare': 3.219, 'descriptive terms followed by concepts': 3.047, 'management and its contexts': 2.766, 'health and wellness': 2.625, 'offering generous compensation': 2.297, 'degrees in statistics, engineering, technology': 2.266}"
286,79,287,DHfPG,DHfPG,1,1,uni,question,certain,"{'superficial, surface': 3.125, 'Fachbereich Informatik Darmstadt': 2.641, 'd followed by specific completion': 2.547, 'technical identifiers and library names': 2.078, 'Dassault, Dandelion, Dandenong, Dabas': 1.977, 'acronyms and abbreviations': 1.969, 'chemical, town, privacy, NAME, K': 1.938, 'founded by French engineer or multinational': 1.68, 'prefixes and common suffixes': 1.594, 'function `f(x)` notation and floats': 1.586}"
287,79,288,Informationen zur DHfPG,Information about DHfPG,3,3,uni,request,certain,"{'d followed by specific completion': 2.828, 'nhentai': 6.188, 'information about': 3.641, 'superficial, surface': 3.156, 'Fachbereich Informatik Darmstadt': 2.797, 'prefixes and common suffixes': 2.609, 'word beginnings': 2.531, 'Zhejiang, Shijiazhuang, Hubei, Yichang': 2.344, 'chemical, town, privacy, NAME, K': 2.297}"
288,79,289,Kennst du MC Bonez,Do you know MC Bonez?,4,5,critical,question,certain,"{'Mc as prefix or abbreviation': 16.25, 'bone structure and injury': 6.25, 'do you know': 11.75, 'asking what you are looking for': 4.062, 'introduces next idea after question': 6.031, ""words ending in 'z' or containing 'z'"": 5.656, 'you followed by verbs': 4.156, 'abbreviations and acronyms': 3.375}"
289,79,290,Kennst du tbk,Do you know tbk?,3,4,critical,question,certain,"{'do you know': 11.75, 'asking what you are looking for': 4.062, 'Burberry, Gebiss, ebikes, arbres': 4.625, 'German words or parts': 4.594, 'abbreviated codes and acronyms': 3.891, 'you followed by verbs': 4.156, 'introduces next idea after question': 3.812, 'TB, right lung': 3.516}"
290,80,291,"Wie sieht ein Praxisplan für ein duales Studium des Studiengangs Rechnungswesen, Steuern, Wirtschaftsrecht (RSW) Betriebswirtschaftliche Steuerlehre, Unternehmensrechnung und Finanzen (BStUF) aus?","What does a practical plan for a dual study program in Accounting, Taxation, and Business Law (RSW) with a focus on Business Taxation, Corporate Accounting, and Finance (BStUF) look like?",21,30,study_program,question,certain,"{'practical usage and applications': 14.875, 'dual or twin relationships': 14.562, 'what does X mean or stand for': 11.375, 'corporate business terms': 9.5, 'tax and its financial aspects': 8.375, 'plan for': 8.062, 'Fachbereich Informatik Darmstadt': 7.906, 'questions starting with does': 7.906, 'look like or and feel': 7.5}"
291,80,292,Gib mir bitte ein paar mögliche Partner für ein duales Studium an der DHBW Mosbach,Please give me a few potential partners for a dual study program at DHBW Mosbach.,15,15,job,follow-up_request,certain,"{'Give me a': 13.625, 'dual or twin relationships': 13.25, 'words starting with D': 12.062, 'mosquitos, mosques, Mozambique': 9.062, 'asking for a list or example': 8.625, 'partnering with businesses': 8.188, 'few followed by quantifiable units': 8.125, 'potential clients, customers, threats, obstacles': 7.562, 'programmatic, programs': 6.969, 'Baden-Württemberg': 6.406}"
292,80,293,Gib mir bitte ein paar duale Partner für diesen Studiengang an der DHBW Mosbach,Please give me a few dual partners for this degree program at DHBW Mosbach.,14,14,job,follow-up_request,certain,"{'dual or twin relationships': 14.438, 'Give me a': 13.625, 'words starting with D': 12.875, 'degree of': 10.375, 'mosquitos, mosques, Mozambique': 8.75, 'asking for a list or example': 8.625, 'few followed by quantifiable units': 8.125, 'from the university or school': 7.125, 'partnering with businesses': 7, 'Baden-Württemberg': 6.688}"
293,81,294,Was ist besser Dual oder normal zu studieren,"What is better, studying dual or studying normally?",8,8,general,question,certain,"{'""what is"" questions': 14.625, 'dual or twin relationships': 13.438, 'studying and its contexts': 4.594, 'comparing words': 5.781, 'better comparisons and improvements': 6.438, 'normal, normal form, normalizes': 5.562, 'assistant turn start': 4.719, 'difference between two entities': 4.188}"
294,81,295,ist dual studieren sehr schwer,Is dual studying very difficult?,5,5,general,follow-up_question,uncertain,"{'dual or twin relationships': 13.375, 'very followed by a descriptor': 7.656, 'difficult challenges and situations': 5.469, 'studying and its contexts': 5.219, 'assistant turn start': 3.375, 'questions about correctness or state': 3.188, 'capability questions': 3.125, 'very + adjective': 2.828, 'Fachbereich Informatik Darmstadt': 2.531, 'digital visions, lower costs, less money': 2.453}"
295,81,296,wenn man die Anmeldefristen für ein duales Studium verpasst welche Möglichkeiten habe ich dann,"If you miss the application deadlines for a dual study program, what options do you have?",14,16,general,follow-up_question,certain,"{'dual or twin relationships': 10.375, 'application followed by terms like letter, fees, programming, development, json': 10.062, 'mississippi, missile, missing, misspelled': 8.188, 'tight deadline': 7.031, 'options followed by list introducers': 6.969, 'applying for jobs and admissions': 6.5, 'missed opportunities or outcomes': 6.062, 'Fachbereich Informatik Darmstadt': 5.75, 'programmatic, programs': 5.75}"
296,81,297,hat man auf dem aktuellen Markt gute Chancen einen Platz zu finden auch wenn man normal studiert und nicht dual,Are there good chances of finding a position in the current market even if one studies normally and not in a dual program?,20,23,job,question,uncertain,"{'there a or there any': 11, 'dual or twin relationships': 9.125, 'chance to or chance of': 7.781, 'there are + quantifier': 7.531, 'position of': 7.469, 'normal, normal form, normalizes': 7.344, 'studying and its contexts': 6.844, 'economic and commercial markets': 6.656, 'programmatic, programs': 6.344, 'probability of success or outcome': 6.25}"
297,81,298,wie sieht der anmeldeprozess aus bei einem normalen Studium,What does the registration process look like for a regular study program?,9,12,grades,question,certain,"{'what does X mean or stand for': 11.438, 'register and registered': 9.625, 'regular actions or events': 9.562, 'questions starting with does': 7.906, 'studying and its contexts': 7.781, 'programmatic, programs': 6.75, 'ordinary person': 6.5, 'look like or and feel': 6.219, 'what does this mean': 6, 'describing a process or sequence': 5.625}"
298,81,299,Woher weiß ich was besser zu mir passt wirtschaftspsychologie oder international Business,"How do I know which is a better fit for me, business psychology or international business?",12,16,matching,question,uncertain,"{'how do i questions': 11.562, 'International followed by entity or concept': 11.5, 'which is the': 9.062, 'how can I do a task': 9.062, 'how do you actions': 8.875, 'business roles and people': 8.625, 'identifying which one': 7.5, 'psychology topics': 6.938, 'better comparisons and improvements': 6.938, 'comparing words': 6.5}"
299,81,300,woher weis ich welche unis am besten für mich geeignet sind,How do I know which universities are best suited for me?,11,11,uni,question,uncertain,"{'how do i questions': 11.562, 'suited for tasks': 9.688, 'how can I do a task': 9.062, 'how do you actions': 8.812, 'identifying which one': 7.562, 'university of': 7.375, 'best for suitability': 6.719, 'top schools rankings': 5.281, 'which question starter': 4.406, 'Do you': 4.344}"
300,81,301,wann sollte man wenn man normal studieren möchte sich um finanzielles wie bafög kümmern,When should one take care of financial matters like BAföG if they want to study normally?,14,16,finance,question,uncertain,"{'care of / care for': 12.625, 'ba + suffix patterns': 12.5, 'taking care of things': 7.969, 'financial stability and conditions': 6.625, 'normal, normal form, normalizes': 6.562, 'matter of interpretation or belief': 6.156, 'home buying and education': 5.812, 'words with ö': 5.281, 'studying and its contexts': 5.156, 'Â§38 der Gewerbeordnung': 5}"
301,81,302,welche Vorteile hat ein duales Studium gegenüber einem normalen,What advantages does a dual study program have compared to a regular one?,9,13,general,question,certain,"{'dual or twin relationships': 15.25, 'compared to or with': 13, 'advantages and disadvantages': 9.5, 'Fachbereich Informatik Darmstadt': 6.594, 'questions starting with does': 7.594, 'programmatic, programs': 5.75, 'advantages of using': 5.5}"
302,81,303,Ist in Wirtschaftpsychologie der matheanteil größer oder in international business,Is the math component larger in business psychology or in international business?,10,12,study_program,question,certain,"{'mathematics': 12.688, 'International followed by entity or concept': 11, 'business roles and people': 10.312, 'component of': 8.75, 'psychology topics': 5.812, '""the"" followed by nouns in questions': 5.062, 'assistant turn start': 4.875, 'this is a question': 4.312, 'business processes and intelligence': 4.188}"
303,81,304,Ist in Wirtschaftpsychologie der matheanteil größer oder in international business,Is the math component larger in business psychology or in international business?,10,12,study_program,question,certain,"{'mathematics': 12.688, 'International followed by entity or concept': 11, 'business roles and people': 10.312, 'component of': 8.75, 'psychology topics': 5.812, '""the"" followed by nouns in questions': 5.062, 'assistant turn start': 4.875, 'this is a question': 4.312, 'business processes and intelligence': 4.188}"
304,81,305,Wo ist der matheanteil gröber,Where is the math component larger?,5,6,study_program,follow-up_question,certain,"{'mathematics': 11.188, 'component of': 8.062, 'where is or when is': 7.75, 'assistant turn start': 5.344, 'questions starting with where': 4.719, 'where from or going': 4, 'comparing words': 3.875, 'how does': 3.703}"
305,81,306,wo Ist der matheanteil größer international Business oder wirtschaftspsychologie,"Where is the math component greater, International Business or Business Psychology?",9,11,study_program,follow-up_question,certain,"{'International followed by entity or concept': 16.125, 'mathematics': 11.25, 'greater than': 9.188, 'business roles and people': 7.438, 'component of': 8.062, 'where is or when is': 7.719, 'comparing words': 6.656, 'academic fields and degrees': 5.75, 'questions starting with where': 4.688}"
